"id","title","description","director","star1","star2","poster_url","release_date","imdb_rating","our_rating"
"874","The African Queen","At the start of the First World War, in the middle of Africa’s nowhere, a gin soaked riverboat captain is persuaded by a strong-willed missionary to go down river and face-off a German warship.","John Huston","Humphrey Bogart","Katharine Hepburn","/doTKdtLfn2b7ZmeElmT6ZDW3XIk.jpg",,"7.7","0"
"876","Fantasia","Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again.","James Algar","Samuel Armstrong","Ford Beebe Jr.","/lyzI5uFJC2E7sIYCCdaU0oZkDw2.jpg",,"7.7","0"
"878","Dark Waters","A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.","Todd Haynes","Mark Ruffalo","Anne Hathaway","/jRqHItD7rORpbB0lx2ke8StSntb.jpg",,"7.6","0"
"879","Searching","After David Kim's 16-year-old daughter goes missing, a local investigation is opened and a detective is assigned to the case. But 37 hours later and without a single lead, David decides to search the one place no one has looked yet, where all secrets are kept today: his daughter's laptop.","Aneesh Chaganty","John Cho","Debra Messing","/jOqOduY1tLhXgVZo7ypCtDVr0mM.jpg",,"7.6","0"
"880","Once Upon a Time... in Hollywood","Los Angeles, 1969. TV star Rick Dalton, a struggling actor specializing in westerns, and stuntman Cliff Booth, his best friend, try to survive in a constantly changing movie industry. Dalton is the neighbor of the young and promising actress and model Sharon Tate, who has just married the prestigious Polish director Roman Polanski…","Quentin Tarantino","Leonardo DiCaprio","Brad Pitt","/xwgBHC2FgoIrQitl8jZwXXdsR9u.jpg",,"7.6","0"
"882","The Florida Project","The story of a precocious six year-old and her ragtag group of friends whose summer break is filled with childhood wonder, possibility and a sense of adventure while the adults around them struggle with hard times.","Sean Baker","Brooklynn Prince","Bria Vinaite","/9EbRukoEPkdRaXI73H3ufbga6tH.jpg",,"7.6","0"
"883","Just Mercy","The powerful true story of Harvard-educated lawyer Bryan Stevenson, who goes to Alabama to defend the disenfranchised and wrongly condemned — including Walter McMillian, a man sentenced to death despite evidence proving his innocence. Bryan fights tirelessly for Walter with the system stacked against them.","Destin Daniel Cretton","Michael B. Jordan","Jamie Foxx","/wfabrzHzfYTdCj3iSCY7OEQbND0.jpg",,"7.6","0"
"886","Victoria","A tragic love affair between Victoria and Johannes. She's the daughter of a rich estate owner and he's the son of a poor miller. Despite the deep love between them, her father makes Victoria ditch Johannes for the richer Otto.","Sebastian Schipper","Laia Costa","Frederick Lau","/95fZhndVPbQe9Hgx26IKzHiwbSR.jpg",,"7.6","0"
"887","Mustang","In a Turkish village, five orphaned sisters live under strict rule while members of their family prepare their arranged marriages.","Deniz Gamze ErgÃ¼ven","GÃ¼nes Sensoy","Doga Zeynep Doguslu","/nBxP0PY7yGfId9E12yo5R7x27ZQ.jpg",,"7.6","0"
"888","Guardians of the Galaxy Vol. 2","The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.","James Gunn","Chris Pratt","Zoe Saldana","/aJn9XeesqsrSLKcHfHP4u5985hn.jpg",,"7.6","0"
"889","Baby Driver","After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.","Edgar Wright","Ansel Elgort","Jon Bernthal","/oVD3ClJBoomSQHtnJPAlMfes8YD.jpg",,"7.6","0"
"890","Only the Brave","A searing portrait of war and prejudice, ‘Only the Brave’ takes you on a haunting journey into the hearts and minds of the forgotten heroes of WWII – the Japanese-American 100th/442nd. In 1941, when Japan attacked Pearl Harbor, overnight Japanese Americans were put into internment camps for the duration of the war. Determined to prove their loyalty, 1400 Japanese Americans successfully petitioned the government to serve becoming the 100th Infantry Battalion. They were sent to North Africa, Italy and finally France were they performed an impossibly-dangerous rescue of the Texas 36th Division. During their two years of combat these men received an unparalleled 21 Medals of Honor, 9,486 Purple Hearts, 8 Presidential Citations, 53 Distinguished Service Crosses, 588 Silver Stars and 5,200 Bronze stars – making them the most decorated unit of their size in American military history. This is their story.","Joseph Kosinski","Josh Brolin","Miles Teller","/jGGMxied9EJKhFJtr6XwYrLL3GM.jpg",,"7.6","0"
"891","Bridge of Spies","During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.","Steven Spielberg","Tom Hanks","Mark Rylance","/ncWUcY7ihZ2co7vqUCHqwF6t9us.jpg",,"7.6","0"
"892","Incredibles 2","Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.","Brad Bird","Craig T. Nelson","Holly Hunter","/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg",,"7.6","0"
"893","Moana","The life story of Italian iconic pornographic actress Moana Pozzi. The actress Ilona Staller sued the production of the film for the unauthorized use of the character ""Cicciolina"", of which she owned the rights.","Ron Clements","John Musker","Don Hall","/bpePOhe9aLg8v7eiTN5sHD02JES.jpg",,"7.6","0"
"895","Creed","The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","Ryan Coogler","Michael B. Jordan","Sylvester Stallone","/lBX2EklMBEK5I0OIJWVJFr3DtmS.jpg",,"7.6","0"
"896","Leviafan","In a Russian coastal town, Kolya is forced to fight the corrupt mayor when he is told that his house will be demolished. He recruits a lawyer friend to help, but the man's arrival brings further misfortune for Kolya and his family.","Andrey Zvyagintsev","Aleksey Serebryakov","Elena Lyadova","/sWox47IZKKbdCAk9RFsLfYhvL0g.jpg",,"7.6","0"
"897","Hell or High Water","A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.","David Mackenzie","Chris Pine","Ben Foster","/w0phfkRFdYlhYXi9d4jONxAw2XH.jpg",,"7.6","0"
"898","Philomena","A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.","Stephen Frears","Judi Dench","Steve Coogan","/eyn0vuN4IZjImE5Dws0iPhZrCMc.jpg",,"7.6","0"
"899","Dawn of the Planet of the Apes","A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.","Matt Reeves","Gary Oldman","Keri Russell","/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg",,"7.6","0"
"901","Serbuan maut","Deep in the heart of Jakarta's slums lies an impenetrable safe house for the world's most dangerous killers and gangsters. Until now, the run-down apartment block has been considered untouchable to even the bravest of police. Cloaked under the cover of pre-dawn darkness and silence, an elite swat team is tasked with raiding the safe house in order to take down the notorious drug lord that runs it.  But when a chance encounter with a spotter blows their cover and news of their assault reaches the drug lord, the building's lights are cut and all the exits blocked. Stranded on the sixth floor with no way out, the unit must fight their way through the city's worst to survive their mission. Starring Indonesian martial arts sensation Iko Uwais.","Gareth Evans","Iko Uwais","Ananda George","/4zzWj2pVmkjN9yjsQesEEnNtlZ4.jpg",,"7.6","0"
"904","A Star Is Born","Esther Blodgett is just another starry-eyed farm kid trying to break into the movies. Waitressing at a Hollywood party, she catches the eye of her idol Norman Maine, is sent for a screen test, and before long attains stardom as newly minted Vicki Lester. She and Norman marry, though his career soon dwindles to nothing due to his chronic alcoholism.","Bradley Cooper","Lady Gaga","Bradley Cooper","/mBgYaGRKpZq4EPLkgq66kKJvp0d.jpg",,"7.6","0"
"905","True Grit","Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.","Ethan Coen","Joel Coen","Jeff Bridges","/6ttg6M0gJcmeEA27YvQl7d29ssD.jpg",,"7.6","0"
"907","Despicable Me","Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.","Pierre Coffin","Chris Renaud","Steve Carell","/xVEBLD278GuFZoPFskpD3dvdJlV.jpg",,"7.6","0"
"908","50/50","After Typhoon Pablo struck a barangay in New Bataan, Compostela Valley, a father was separated from his only daughter. Whether alive or dead, the father is determined to find his daughter's body to the very end.","Jonathan Levine","Joseph Gordon-Levitt","Seth Rogen","/tP3EIEpEZ1jKW3r71GNsUThyjEz.jpg",,"7.6","0"
"910","Celda 211","The story of two men on different sides of a prison riot -- the inmate leading the rebellion and the young guard trapped in the revolt, who poses as a prisoner in a desperate attempt to survive the ordeal.","Daniel MonzÃ³n","Luis Tosar","Alberto Ammann","/rhfhCRt5R71ujjRjuwuTzODKUya.jpg",,"7.6","0"
"911","Moneyball","The story of Oakland Athletics general manager Billy Beane's successful attempt to put together a baseball team on a budget, by employing computer-generated analysis to draft his players.","Bennett Miller","Brad Pitt","Robin Wright","/y5PH2cM3mHt2Q74lMzhuqQi93sh.jpg",,"7.6","0"
"914","Die Welle","A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.","Dennis Gansel","JÃ¼rgen Vogel","Frederick Lau","/bxQT6xCjejpGtgKl0QH8WUtrs33.jpg",,"7.6","0"
"915","Sherlock Holmes","Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.","Guy Ritchie","Robert Downey Jr.","Jude Law","/veXdzn7LL0bFIDGmE7tTkvRg0qV.jpg",,"7.6","0"
"916","The Blind Side","The story of Michael Oher, a homeless and traumatized boy who became an All American football player and first round NFL draft pick with the help of a caring woman and her family.","John Lee Hancock","Quinton Aaron","Sandra Bullock","/5P6hWD4zxAMntRuRnB4MmPLijNw.jpg",,"7.6","0"
"917","The Visitor","After a series of tragedies including the death of his father-in-law, Robert and his wife Maia leave their home in London to move back to her childhood home. But when Robert discovers an old portrait in the attic of a man who is his spitting image, he goes down a rabbit hole to discover the identity of this mysterious doppelganger known only as the visitor. It isn’t long until he realizes – where the visitor goes, death follows.","Tom McCarthy","Richard Jenkins","Haaz Sleiman","/3QNWdytOKgq630iT4axgFzcHzIi.jpg",,"7.6","0"
"918","Seven Pounds","An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.","Gabriele Muccino","Will Smith","Rosario Dawson","/mDu3nkdjzkJ9loy3QyppGcLjaI7.jpg",,"7.6","0"
"919","Eastern Promises","A Russian teenager living in London dies during childbirth but leaves clues in her diary that could tie her child to a rape involving a violent Russian mob family.","David Cronenberg","Naomi Watts","Viggo Mortensen","/mhgfOLtAiJk1nm3kKlkiUKl7e9M.jpg",,"7.6","0"
"920","Stardust","David Bowie went to America for the first time to promote his third album, The Man Who Sold the World. There, he embarked on a coast-to-coast publicity tour. During this tour, Bowie came up with the idea of his iconic Ziggy Stardust character, inspired by artists like Iggy Pop and Lou Reed.","Matthew Vaughn","Charlie Cox","Claire Danes","/md5KiBEC3D9vszDka53uroJT9ak.jpg",,"7.6","0"
"921","The Secret of Kells","Adventure awaits 12 year old Brendan who must fight Vikings and a serpent god to find a crystal and complete the legendary Book of Kells. In order to finish Brother Aiden's book, Brendan must overcome his deepest fears on a secret quest that will take him beyond the abbey walls and into the enchanted forest where dangerous mythical creatures hide. Will Brendan succeed in his quest?","Tomm Moore","Nora Twomey","Evan McGuire","/740KCabjLKjsrxvEakmmJtDtAGY.jpg",,"7.6","0"
